Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
202205,30042,BCMB,693,A01,PHD CANDIDACY EXAMINATION,LEC,TBD,3,M,,,,,,04-May-22,22-Aug-22,100,5,Biochemistry & Microbiology,SC,A
202205,30043,BCMB,693,A02,PHD CANDIDACY EXAMINATION,LEC,TBD,3,OFF,,,,,,04-May-22,22-Aug-22,100,0,Biochemistry & Microbiology,SC,A
202205,31124,BIOC,299,A01,BIOCHEMISTRY FOR NON-MAJORS,LEC,TBD,1.5,M,COR,B112,1430,1620,MTR,09-May-22,24-Jun-22,70,0,Biochemistry & Microbiology,SC,R
202205,31125,BIOC,300A,A01,GENERAL BIOCHEMISTRY I,LEC,"Briant, Douglas",1.5,M,COR,B135,1030,1220,TWF,09-May-22,24-Jun-22,75,23,Biochemistry & Microbiology,SC,A
202205,31233,BIOC,300B,A01,GENERAL BIOCHEMISTRY II,LEC,"Ausio, Juan; Lum, Julian",1.5,M,COR,B129,1030,1220,TF,04-Jul-22,19-Aug-22,67,19,Biochemistry & Microbiology,SC,A
202205,31233,BIOC,300B,A01,GENERAL BIOCHEMISTRY II,LEC,"Ausio, Juan; Lum, Julian",1.5,M,COR,B129,830,1020,M,04-Jul-22,19-Aug-22,67,19,Biochemistry & Microbiology,SC,A
202205,31797,BIOC,470,A01,DIRECTED STUDIES: BIOC,L01,"Howard, Perry",1.5,M,,,,,,04-May-22,29-Jul-22,1,1,Biochemistry & Microbiology,SC,A
202205,30045,BIOC,599,A02,MSC THESIS,LEC,TBD,13,OFF,,,,,,04-May-22,22-Aug-22,100,0,Biochemistry & Microbiology,SC,A
202205,30044,BIOC,599,A01,MSC THESIS,LEC,TBD,13,M,,,,,,04-May-22,22-Aug-22,100,9,Biochemistry & Microbiology,SC,A
202205,30046,BIOC,699,A01,PHD DISSERTATION,LEC,TBD,40,M,,,,,,04-May-22,22-Aug-22,100,10,Biochemistry & Microbiology,SC,A
202205,30047,BIOC,699,A02,PHD DISSERTATION,LEC,TBD,40,OFF,,,,,,04-May-22,22-Aug-22,100,0,Biochemistry & Microbiology,SC,A
202205,30888,BIOL,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,46,Biology,SC,A
202205,30889,BIOL,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,16,Biology,SC,A
202205,30890,BIOL,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,15,Biology,SC,A
202205,30891,BIOL,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,6,Biology,SC,A
202205,30892,BIOL,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,1,Biology,SC,A
202205,30893,BIOL,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Biology,SC,A
202205,30894,BIOL,7,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Biology,SC,A
202205,31543,BIOL,186,A01,PHYSIOLOGY AND CELL BIOLOGY,LEC,"Punzalan, David; Beaulieu, Gregory",1.5,M,COR,B143,830,1020,MWR,09-May-22,24-Jun-22,72,28,Biology,SC,A
202205,31544,BIOL,186,B01,PHYSIOLOGY AND CELL BIOLOGY,LAB,"Rippington, Alicia",0,M,CUN,4,1030,1320,MW,09-May-22,24-Jun-22,24,13,Biology,SC,A
202205,31545,BIOL,186,B02,PHYSIOLOGY AND CELL BIOLOGY,LAB,"Rippington, Alicia",0,M,CUN,4,1330,1620,MW,09-May-22,24-Jun-22,24,15,Biology,SC,A
202205,31546,BIOL,186,B03,PHYSIOLOGY AND CELL BIOLOGY,LAB,"Rippington, Alicia",0,M,CUN,4,1630,1920,MW,09-May-22,24-Jun-22,24,0,Biology,SC,R
202205,31133,BIOL,225,B03,PRINCIPLES OF CELL BIOL,LAB,"Curry, Kimberley",0,M,CUN,136,1730,2020,TR,09-May-22,24-Jun-22,20,0,Biology,SC,R
202205,31132,BIOL,225,B02,PRINCIPLES OF CELL BIOL,LAB,"Curry, Kimberley",0,M,CUN,136,1430,1720,TR,09-May-22,24-Jun-22,20,14,Biology,SC,A
202205,31131,BIOL,225,B01,PRINCIPLES OF CELL BIOL,LAB,"Curry, Kimberley",0,M,CUN,136,830,1120,TR,09-May-22,24-Jun-22,20,16,Biology,SC,A
202205,31130,BIOL,225,A01,PRINCIPLES OF CELL BIOL,LEC,"Briant, Douglas",1.5,M,ECS,104,1230,1420,MTR,09-May-22,24-Jun-22,60,30,Biology,SC,A
202205,31134,BIOL,360,A01,CELL BIOLOGY,LEC,"Ehlting, Barbara",1.5,M,CUN,146,830,1020,TWF,09-May-22,24-Jun-22,58,39,Biology,SC,A
202205,31135,BIOL,370,A01,CONSERVATION BIOLOGY,LEC,"Winchester, Neville",1.5,M,CUN,146,1030,1220,TWF,09-May-22,24-Jun-22,58,28,Biology,SC,A
202205,31136,BIOL,400,A01,HISTORY OF BIOLOGY,LEC,"Beaulieu, Gregory",1.5,M,ECS,123,1430,1620,TWF,09-May-22,24-Jun-22,200,81,Biology,SC,A
202205,31841,BIOL,490A,A01,DIR S+R:BOTANY,LEC,"Owens, Greg",1.5,M,,,,,,04-May-22,29-Jul-22,1,1,Biology,SC,A
202205,31875,BIOL,490B,A01,DIR S+R:ECOLOGY,LEC,"Bates, Amanda",1.5,OFF,,,,,,18-May-22,29-Jul-22,1,1,Biology,SC,A
202205,31872,BIOL,490F,A02,DIR S+R:CELL+MOLECLR BIOL,LEC,"Walter, Patrick; Ehlting, Juergen",1.5,M,,,,,,04-May-22,29-Jul-22,1,1,Biology,SC,A
202205,31870,BIOL,490F,A01,DIR S+R:CELL+MOLECLR BIOL,LEC,"Walter, Patrick; Nashmi, Raad",1.5,M,,,,,,04-May-22,29-Jul-22,1,1,Biology,SC,A
202205,31876,BIOL,490G,A01,DIR S+R:EVOLUTION,LEC,"Perlman, Steve",1.5,M,,,,,,06-Jun-22,12-Aug-22,1,1,Biology,SC,A
202205,31832,BIOL,490H,A01,DIRECTED STUDIES: NEUROBIOLOGY,L01,"Chow, Bob",1.5,M,,,,,,04-May-22,29-Jul-22,1,0,Biology,SC,A
202205,30048,BIOL,560,A01,ANNUAL BIOL GRAD SEMINAR,LEC,TBD,1,M,,,,,,04-May-22,29-Jul-22,100,42,Biology,SC,A
202205,30049,BIOL,560,A02,ANNUAL BIOL GRAD SEMINAR,LEC,TBD,1,OFF,,,,,,04-May-22,29-Jul-22,100,7,Biology,SC,A
202205,30051,BIOL,599,A02,THESIS,LEC,TBD,12,OFF,,,,,,04-May-22,22-Aug-22,100,3,Biology,SC,A
202205,30050,BIOL,599,A01,THESIS,LEC,TBD,12,M,,,,,,04-May-22,22-Aug-22,100,26,Biology,SC,A
202205,30052,BIOL,693,A01,PHD CANDIDACY EXAMINATION,LEC,TBD,3,M,,,,,,04-May-22,22-Aug-22,100,10,Biology,SC,A
202205,30053,BIOL,693,A02,PHD CANDIDACY EXAMINATION,LEC,TBD,3,OFF,,,,,,04-May-22,22-Aug-22,100,1,Biology,SC,A
202205,30055,BIOL,699,A02,PH D DISSERTATION,LEC,TBD,39,OFF,,,,,,04-May-22,22-Aug-22,100,2,Biology,SC,A
202205,30054,BIOL,699,A01,PH D DISSERTATION,LEC,TBD,39,M,,,,,,04-May-22,22-Aug-22,100,18,Biology,SC,A
202205,30060,BME,201,B05,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1530,1820,W,15-Jun-22,15-Jun-22,12,0,Electrical & Computer Engg,EN,Z
202205,30061,BME,201,B07,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1230,1520,T,31-May-22,31-May-22,12,0,Electrical & Computer Engg,EN,R
202205,30060,BME,201,B05,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1530,1820,W,01-Jun-22,01-Jun-22,12,0,Electrical & Computer Engg,EN,Z
202205,30060,BME,201,B05,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1530,1820,W,06-Jul-22,06-Jul-22,12,0,Electrical & Computer Engg,EN,Z
202205,30061,BME,201,B07,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1230,1520,T,14-Jun-22,14-Jun-22,12,0,Electrical & Computer Engg,EN,R
202205,30060,BME,201,B05,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1530,1820,W,20-Jul-22,20-Jul-22,12,0,Electrical & Computer Engg,EN,Z
202205,30061,BME,201,B07,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1230,1520,T,05-Jul-22,05-Jul-22,12,0,Electrical & Computer Engg,EN,R
202205,30061,BME,201,B07,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,TBD,0,M,MCK,163,1230,1520,T,19-Jul-22,19-Jul-22,12,0,Electrical & Computer Engg,EN,R
202205,30056,BME,201,A01,QUANTITATIVE HUMAN PHYSIOLOGY,LEC,"Sima, Carmen",1.5,M,COR,B111,1830,1950,TR,04-May-22,29-Jul-22,48,22,Electrical & Computer Engg,EN,A
202205,30057,BME,201,A02,QUANTITATIVE HUMAN PHYSIOLOGY,LEC,"Sima, Carmen",1.5,M,COR,B111,1830,1950,TR,04-May-22,29-Jul-22,3,0,Electrical & Computer Engg,EN,A
202205,30058,BME,201,B01,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1600,1850,M,30-May-22,30-May-22,12,10,Electrical & Computer Engg,EN,A
202205,30058,BME,201,B01,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1600,1850,M,13-Jun-22,13-Jun-22,12,10,Electrical & Computer Engg,EN,A
202205,30058,BME,201,B01,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1600,1850,M,04-Jul-22,04-Jul-22,12,10,Electrical & Computer Engg,EN,A
202205,30058,BME,201,B01,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1600,1850,M,18-Jul-22,18-Jul-22,12,10,Electrical & Computer Engg,EN,A
202205,30059,BME,201,B03,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1230,1520,W,01-Jun-22,01-Jun-22,12,12,Electrical & Computer Engg,EN,A
202205,30059,BME,201,B03,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1230,1520,W,15-Jun-22,15-Jun-22,12,12,Electrical & Computer Engg,EN,A
202205,30059,BME,201,B03,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1230,1520,W,06-Jul-22,06-Jul-22,12,12,Electrical & Computer Engg,EN,A
202205,30059,BME,201,B03,QUANTITATIVE HUMAN PHYSIOLOGY,LAB,"Sima, Carmen",0,M,MCK,163,1230,1520,W,20-Jul-22,20-Jul-22,12,12,Electrical & Computer Engg,EN,A
202205,30062,BME,201,T01,QUANTITATIVE HUMAN PHYSIOLOGY,TUT,TBD,0,M,ECS,104,1630,1720,T,09-May-22,29-Jul-22,48,22,Electrical & Computer Engg,EN,A
202205,30064,BME,448,B01,INTRO TO MKS BIOMECHANICS,LAB,"Giles, Josh",0,M,COR,B143,830,920,F,04-May-22,29-Jul-22,30,10,Engineering & Computer Science,EN,A
202205,30063,BME,448,A01,INTRO TO MKS BIOMECHANICS,LEC,"Giles, Josh",1.5,M,ECS,124,1000,1120,MR,04-May-22,29-Jul-22,30,10,Engineering & Computer Science,EN,A
202205,30065,BME,452,A01,MICROFLUIDICS AND BIOMEMS,LEC,"Papera Valente, Karolina",1.5,M,ECS,124,1430,1550,MR,04-May-22,29-Jul-22,18,17,Engineering & Computer Science,EN,A
202205,31802,BME,498,I01,HONOURS THESIS,ISS,"Papera Valente, Karolina",3,M,,,,,,04-May-22,29-Jul-22,1,1,Mechanical Engineering,EN,A
202205,30066,BME,499,A01,DESIGN PROJECT,LEC,"Dong, Xiaodai",1.5,M,ECS,123,1630,1720,W,04-May-22,29-Jul-22,36,29,Electrical & Computer Engg,EN,A
202205,30067,BUS,670,A01,ACADEMIC CAREER DEVELOPMENT,LEC,"Chittoor, Ravee",3,M,,,,,,04-May-22,29-Jul-22,17,12,Business,BU,A
202205,30068,BUS,687,A01,TEACHER TRAINING,LEC,"Chittoor, Ravee",0,M,,,,,,04-May-22,29-Jul-22,15,1,Business,BU,A
202205,31571,BUS,693,A01,DOCTORAL CANDIDACY EXAM,LEC,"Chittoor, Ravee",3,M,,,,,,04-May-22,29-Jul-22,8,6,Business,BU,A
202205,30069,BUS,694,A01,DISSERTATION PROPOSAL DEFENCE,LEC,"Chittoor, Ravee",0,M,,,,,,04-May-22,29-Jul-22,12,3,Business,BU,A
202205,30070,BUS,699,A01,PHD DISSERTATION,LEC,"Chittoor, Ravee",15,M,,,,,,04-May-22,29-Jul-22,12,7,Business,BU,A
202205,30071,CD,501,A01,FOUNDATIONS FOR COMMUNITY CHGE,LEC,"Wiebe, Sarah Marie",1.5,ONL,,,,,,04-May-22,29-Jul-22,25,22,Public Administration,HS,A
202205,31583,CD,522,A01,UNDRSTNDNG+MAINSTRMNG GENDER,LEC,"Perez Pinan, Astrid",1.5,ONL,,,,,,04-May-22,29-Jul-22,25,5,Public Administration,HS,A
202205,30072,CD,526,A01,COMMUNICATION AND ENGAGEMENT,LEC,"Wiebe, Sarah Marie",1.5,ONL,,,,,,04-May-22,29-Jul-22,26,13,Public Administration,HS,A
202205,30073,CD,530,A01,SYSTM THINKING INNOVATION PLAN,LEC,"Ney, Tara",1.5,ONL,,,,,,04-May-22,29-Jul-22,25,22,Public Administration,HS,A
202205,30074,CD,531,A01,LEADERSHIP AND TRANSFORMATION,LEC,"Ney, Tara",1.5,ONL,,,,,,04-May-22,29-Jul-22,25,22,Public Administration,HS,A
202205,30075,CD,596,A01,GROUP PROJECT,LEC,TBD,4.5,M,,,,,,04-May-22,29-Jul-22,50,0,Public Administration,HS,A
202205,30076,CD,596,A02,GROUP PROJECT,LEC,TBD,4.5,ONL,,,,,,04-May-22,29-Jul-22,50,0,Public Administration,HS,A
202205,30078,CD,598,A02,MASTER'S PROJECT,LEC,TBD,4.5,ONL,,,,,,04-May-22,29-Jul-22,150,25,Public Administration,HS,A
202205,30077,CD,598,A01,MASTER'S PROJECT,LEC,TBD,4.5,M,,,,,,04-May-22,29-Jul-22,150,2,Public Administration,HS,A
202205,30079,CD,599,A01,MASTER'S THESIS,LEC,TBD,6,M,,,,,,04-May-22,22-Aug-22,100,1,Public Administration,HS,A
202205,30080,CD,599,A02,MASTER'S THESIS,LEC,TBD,6,ONL,,,,,,04-May-22,29-Jul-22,100,4,Public Administration,HS,A
202205,30895,CHEM,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,16,Chemistry,SC,A
202205,30896,CHEM,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,5,Chemistry,SC,A
202205,30897,CHEM,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,3,Chemistry,SC,A
202205,30898,CHEM,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,1,Chemistry,SC,A
202205,30899,CHEM,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,30900,CHEM,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,30901,CHEM,7,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,30902,CHEM,8,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,30903,CHEM,9,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,31618,CHEM,91,T01,INTRO TO CHEM I,TUT,"Reimer, Monica",0,ONL,,,,,,09-May-22,24-Jun-22,100,11,Chemistry,SC,A
202205,31619,CHEM,91,T02,INTRO TO CHEM I,TUT,"Reimer, Monica",0,ONL,,,,,,04-Jul-22,19-Aug-22,100,2,Chemistry,SC,A
202205,30084,CHEM,101,B03,FUNDAMENTALS OF CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,R,04-May-22,29-Jul-22,46,0,Chemistry,SC,R
202205,30083,CHEM,101,B02,FUNDAMENTALS OF CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1130,1420,W,04-May-22,29-Jul-22,46,21,Chemistry,SC,A
202205,30082,CHEM,101,B01,FUNDAMENTALS OF CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,T,04-May-22,29-Jul-22,46,15,Chemistry,SC,A
202205,30081,CHEM,101,A01,FUNDAMENTALS OF CHEMISTRY,LEC,"de Souza, Michele",1.5,M,ECS,123,830,950,MR,04-May-22,29-Jul-22,138,38,Chemistry,SC,A
202205,30087,CHEM,102,B02,CHEMICAL REACTIVITY,LAB,"Reimer, Monica",0,M,ELL,227,1230,1520,W,04-May-22,29-Jul-22,23,8,Chemistry,SC,A
202205,30086,CHEM,102,B01,CHEMICAL REACTIVITY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,T,04-May-22,29-Jul-22,23,6,Chemistry,SC,A
202205,30085,CHEM,102,A01,CHEMICAL REACTIVITY,LEC,"Jarisz, Tasha",1.5,M,ECS,116,1130,1220,TWF,04-May-22,29-Jul-22,69,17,Chemistry,SC,A
202205,30088,CHEM,102,B03,CHEMICAL REACTIVITY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,R,04-May-22,29-Jul-22,23,0,Chemistry,SC,R
202205,30089,CHEM,150,A01,ENGINEERING CHEMISTRY,LEC,"Jarisz, Tasha",1.5,M,CLE,A127,830,950,MR,04-May-22,29-Jul-22,69,32,Chemistry,SC,A
202205,30090,CHEM,150,B01,ENGINEERING CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,T,04-May-22,29-Jul-22,23,0,Chemistry,SC,R
202205,30091,CHEM,150,B02,ENGINEERING CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1130,1420,W,04-May-22,29-Jul-22,23,12,Chemistry,SC,A
202205,30092,CHEM,150,B03,ENGINEERING CHEMISTRY,LAB,"Reimer, Monica",0,M,ELL,227,1330,1620,R,04-May-22,29-Jul-22,23,18,Chemistry,SC,A
202205,30095,CHEM,225,T02,INTRO INORGANIC CHEMISTRY,TUT,"Sanz, Tatiana",0,M,ELL,226,1300,1350,R,04-May-22,29-Jul-22,25,2,Chemistry,SC,A
202205,30096,CHEM,225,T03,INTRO INORGANIC CHEMISTRY,TUT,"Sanz, Tatiana",0,M,ELL,226,1400,1450,F,04-May-22,29-Jul-22,25,4,Chemistry,SC,A
202205,30094,CHEM,225,T01,INTRO INORGANIC CHEMISTRY,TUT,"Sanz, Tatiana",0,M,ELL,226,1530,1620,W,04-May-22,29-Jul-22,25,13,Chemistry,SC,A
202205,30093,CHEM,225,A01,INTRO INORGANIC CHEMISTRY,LEC,"Sanz, Tatiana",1.5,M,COR,A225,1030,1120,TWF,04-May-22,29-Jul-22,64,19,Chemistry,SC,A
202205,31137,CHEM,231,A01,INTRO ORGANIC CHEMISTRY,LEC,"Wan, Peter",1.5,M,MAC,D116,830,1020,TWF,09-May-22,24-Jun-22,60,37,Chemistry,SC,A
202205,31138,CHEM,231,T01,INTRO ORGANIC CHEMISTRY,TUT,"Wan, Peter",0,M,ELL,228,1530,1720,T,09-May-22,24-Jun-22,30,24,Chemistry,SC,A
202205,31139,CHEM,231,T02,INTRO ORGANIC CHEMISTRY,TUT,"Wan, Peter",0,M,ELL,228,1530,1720,R,09-May-22,24-Jun-22,30,12,Chemistry,SC,A
202205,31140,CHEM,231,T03,INTRO ORGANIC CHEMISTRY,TUT,"Wan, Peter",0,M,ELL,228,1500,1650,F,09-May-22,24-Jun-22,30,0,Chemistry,SC,R
202205,31234,CHEM,234,A01,ORGANIC CHEM BIOL APPL,LEC,"Wan, Peter",1.5,M,MAC,D288,830,1020,TWF,04-Jul-22,19-Aug-22,80,52,Chemistry,SC,A
202205,31235,CHEM,234,T01,ORGANIC CHEM BIOL APPL,TUT,"Wan, Peter",0,M,ELL,228,1530,1720,T,04-Jul-22,19-Aug-22,30,22,Chemistry,SC,A
202205,31236,CHEM,234,T02,ORGANIC CHEM BIOL APPL,TUT,"Wan, Peter",0,M,ELL,228,1530,1720,W,04-Jul-22,19-Aug-22,30,18,Chemistry,SC,A
202205,31237,CHEM,234,T03,ORGANIC CHEM BIOL APPL,TUT,"Wan, Peter",0,M,ELL,228,1530,1720,R,04-Jul-22,19-Aug-22,30,12,Chemistry,SC,A
202205,30102,CHEM,260,B06,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,1300,1650,M,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30100,CHEM,260,B04,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,1200,1350,R,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30102,CHEM,260,B06,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,1430,1620,R,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30100,CHEM,260,B04,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,1300,1650,W,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30101,CHEM,260,B05,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,1300,1650,M,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30101,CHEM,260,B05,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,1430,1620,R,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30097,CHEM,260,B01,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,930,1120,R,04-May-22,29-Jul-22,16,15,Chemistry,SC,A
202205,30097,CHEM,260,B01,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,1300,1650,T,04-May-22,29-Jul-22,16,15,Chemistry,SC,A
202205,30098,CHEM,260,B02,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,930,1120,R,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30098,CHEM,260,B02,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,343,1300,1650,T,04-May-22,29-Jul-22,16,0,Chemistry,SC,R
202205,30099,CHEM,260,B03,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,1200,1350,R,04-May-22,29-Jul-22,16,15,Chemistry,SC,A
202205,30099,CHEM,260,B03,SYNTHETIC CHEMISTRY LAB,GLB,"Fawkes, Kelli; Berry, Dave; Mills, Michelle",1.5,M,ELL,347,1300,1650,W,04-May-22,29-Jul-22,16,15,Chemistry,SC,A
202205,30103,CHEM,298,B01,RESEARCH EXPERIENCES,GLB,"Hore, Dennis",0,M,,,,,,04-May-22,29-Jul-22,20,5,Chemistry,SC,A
202205,30104,CHEM,363,B01,ORGANIC CHEMISTRY LAB,GLB,"Mills, Michelle",1.5,M,ELL,339,1330,1620,MR,04-May-22,29-Jul-22,12,10,Chemistry,SC,A
202205,31679,CHEM,363,B02,ORGANIC CHEMISTRY LAB,GLB,"Mills, Michelle",1.5,M,ELL,339,830,1120,MR,04-May-22,29-Jul-22,12,9,Chemistry,SC,A
202205,30105,CHEM,364,B01,PHYSICAL CHEM LAB,GLB,"Seyedalikhani, Mehraveh",1.5,M,ELL,338,1330,1620,TF,04-May-22,29-Jul-22,10,11,Chemistry,SC,A
202205,30106,CHEM,398,B01,RESEARCH EXPERIENCE,GLB,"Hore, Dennis",0,M,,,,,,04-May-22,29-Jul-22,10,5,Chemistry,SC,A
202205,30107,CHEM,399,A01,RESEARCH EXPERIENCE,LEC,"Hore, Dennis",1.5,M,,,,,,04-May-22,29-Jul-22,20,6,Chemistry,SC,A
202205,31873,CHEM,490,A01,DIRECTED STUDIES,L01,"McIndoe, Scott",1.5,M,,,,,,04-May-22,29-Jul-22,1,1,Chemistry,SC,A
202205,30108,CHEM,498A,B01,ADV RESEARCH EXPERIENCE I,GLB,"Hore, Dennis",1.5,M,,,,,,04-May-22,29-Jul-22,20,1,Chemistry,SC,A
202205,30109,CHEM,498B,B01,ADV RESEARCH EXPERIENCE II,GLB,"Hore, Dennis",1.5,M,,,,,,04-May-22,29-Jul-22,20,1,Chemistry,SC,A
202205,30110,CHEM,499A,B01,HONOURS THESIS I,GLB,"Hore, Dennis",1.5,M,,,,,,04-May-22,29-Jul-22,20,1,Chemistry,SC,A
202205,30111,CHEM,499B,B01,HONOURS THESIS II,GLB,"Hore, Dennis",1.5,M,,,,,,04-May-22,29-Jul-22,20,2,Chemistry,SC,A
202205,31791,CHEM,560,A01,RESEARCH TOOLS+SPECIAL TOPICS,L01,"Moffitt, Matt",0.5,OFF,,,,,,04-May-22,29-Jul-22,2,2,Chemistry,SC,A
202205,30112,CHEM,599,A01,M SC THESIS,LEC,TBD,12,ONL,,,,,,04-May-22,22-Aug-22,100,7,Chemistry,SC,A
202205,30113,CHEM,599,A02,M SC THESIS,LEC,TBD,15,M,,,,,,04-May-22,22-Aug-22,100,21,Chemistry,SC,A
202205,30115,CHEM,693,A02,PHD CANDIDACY EXAMINATION,LEC,TBD,3,ONL,,,,,,04-May-22,22-Aug-22,100,1,Chemistry,SC,A
202205,30114,CHEM,693,A01,PHD CANDIDACY EXAMINATION,LEC,TBD,3,M,,,,,,04-May-22,22-Aug-22,100,16,Chemistry,SC,A
202205,30117,CHEM,699,A02,PH D DISSERTATION,LEC,TBD,39,ONL,,,,,,04-May-22,22-Aug-22,100,3,Chemistry,SC,A
202205,30116,CHEM,699,A01,PH D DISSERTATION,LEC,TBD,39,M,,,,,,04-May-22,22-Aug-22,100,48,Chemistry,SC,A
202205,30904,CHEM,801,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-May-22,17-Aug-22,999,0,Chemistry,SC,A
202205,30118,CIVE,210,A01,SUSTAINABILITY IN CIVIL ENGR,LEC,"Bristow, David",1.5,M,ECS,124,830,950,MR,04-May-22,29-Jul-22,78,70,Civil Engineering,EN,A
